company,year,netprofitmargin,grossprofit,revenue,netincome,costandexpenses,costofgoodsandservices,netproft,ebit,interest,ebt,proftaftertax,grossprofitmargin,YoY Revenue Change %,date,Sector
NFLX,2023,266.804926,46336182.28,46772000,124790000,1312693.929,435817.7213,38225814.26,45023488.35,51942.1603,44971546.19,6745731.928,99.06820807,70124.31155,10/14/2023,Entertainment
BABA,2023,80.98027436,38938062.77,39948000,32350000,1668423.791,1009937.235,31660913.13,37269638.97,21505.8764,37248133.1,5587219.965,97.47187034,82120.17373,3/2/2023,Consumer Discretionary
MSFT,2023,137.4269006,36851084.16,37278000,51230000,348589.977,426915.8447,30946406.61,36502494.18,94956.9939,36407537.18,5461130.578,98.85477803,88009.11261,11/29/2023,Technology
AAPL,2023,211.8513413,54806602.57,55133000,116800000,2364076.307,326397.4276,44501382.58,52442526.27,87958.5205,52354567.74,7853185.162,99.40798174,59474.69211,10/26/2023,Technology
META,2023,166.6489926,18693673.71,18860000,31430000,727916.5073,166326.2916,15238487.74,17965757.2,38124.5616,17927632.64,2689144.896,99.11810026,174053.3139,11/16/2023,Communication Service
BABA,2023,51.8480631,36933043.57,37147000,19260000,562522.2647,213956.43,30901749.62,36370521.31,15521.7508,36354999.55,5453249.933,99.4240277,88319.83202,1/14/2023,Consumer Discretionary
AAPL,2023,220.1843742,40810340.09,41329000,91000000,34276.0264,518659.9057,34593776.21,40776064.07,77503.8236,40698560.24,6104784.037,98.74504608,79372.8036,8/19/2023,Technology
AAPL,2023,114.8494011,58145428.01,59861000,68750000,1481768.738,1715571.988,48156915.74,56663659.27,8464.2863,56655194.99,8498279.248,97.13407396,54769.30556,6/12/2023,Technology
NFLX,2023,58.81236957,26203857.44,26355000,15500000,56849.8492,151142.5648,22187387.09,26147007.59,44199.2394,26102808.35,3915421.252,99.42651275,124526.5035,2/28/2023,Entertainment
BABA,2023,217.958767,53540523.35,54859000,119570000,1592869.116,1318476.649,44095017.14,51947654.23,71163.4859,51876490.75,7781473.612,97.59660831,59772.24521,11/26/2023,Consumer Discretionary
TSLA,2023,132.8369014,47582216.94,48345000,64220000,2322650.47,762783.0574,38412569.49,45259566.47,68308.2446,45191258.23,6778688.734,98.422209,67839.42497,3/7/2023,Automotive Technology
GOOG,2023,153.2761196,33147803.53,34141000,52330000,335760.1218,993196.4742,27874463.63,32812043.4,18556.7821,32793486.62,4919022.993,97.09089812,96104.90027,10/24/2023,Technology
ORCL,2023,265.5898113,12817839.95,12877000,34200000,385388.686,59160.0535,10564050.67,12432451.26,4156.3537,12428294.91,1864244.236,99.54057581,254969.6203,8/23/2023,Technology
MSFT,2023,244.9415818,47734933.82,48187000,118030000,1579822.201,452066.1839,39142334.67,46155111.62,105306.1211,46049805.49,6907470.824,99.06185032,68062.19105,1/29/2023,Technology
MSFT,2023,150.8458411,39547277.36,39842000,60100000,1877368.805,294722.6402,31942689.83,37669908.55,90273.4616,37579635.09,5636945.264,99.26027147,82338.92124,10/14/2023,Technology
NVDA,2023,183.3745482,5178723.543,5257000,9640000,151590.3301,78276.4569,4272739.895,5027133.213,380.3952,5026752.818,754012.9227,98.51100519,624691.9916,1/18/2023,Technology
TSLA,2023,199.0850747,44260451.57,45031000,89650000,948198.5671,770548.4331,36793801.96,43312253,25427.1624,43286825.84,6493023.876,98.28884894,72839.34179,8/17/2023,Automotive Technology
META,2023,298.8725645,52545643.28,53839000,160910000,358115.3505,1293356.721,44343048.46,52187527.93,19235.6281,52168292.3,7825243.845,97.59773264,60906.5473,5/9/2023,Communication Service
META,2023,97.09600549,24148692.61,24759000,24040000,582338.6659,610307.3915,20006284.13,23566353.94,29549.0782,23536804.86,3530520.73,97.53500791,132560.1034,8/9/2023,Communication Service
AAPL,2023,113.9447472,52961103.59,53210000,60630000,2648798.849,248896.411,42744761.66,50312304.74,24349.8489,50287954.89,7543193.234,99.53223753,61627.71096,7/27/2023,Technology
NVDA,2023,113.154772,11522111.1,11798000,13350000,523110.1769,275888.8999,9336235.257,10999000.92,15194.739,10983806.18,1647570.928,97.66156213,278297.3131,8/23/2023,Technology
TSLA,2023,215.6213761,40501018.47,41392000,89250000,1054668.305,890981.5304,33515658.98,39446350.16,16163.135,39430187.03,5914528.054,97.84745475,79251.84335,8/25/2023,Automotive Technology
META,2023,73.7395879,45314436.2,45620000,33640000,468159.2741,305563.7951,38067388.48,44846276.93,61114.0154,44785162.92,6717774.437,99.33019773,71897.62166,10/9/2023,Communication Service
GOOG,2021,157.7390062,9569891.659,9801000,15460000,273495.0136,231108.3409,7880929.093,9296396.646,24715.3602,9271681.285,1390752.193,97.64199224,335022.0794,3/1/2021,Technology
GOOG,2021,92.40770201,36396047.71,36458000,33690000,1005969.626,61952.2899,30064595.39,35390078.08,19965.8568,35370112.23,5305516.834,99.83007217,89990.83054,1/20/2021,Technology
NFLX,2021,125.2769864,12304274.24,12636000,15830000,20020.8377,331725.7626,10414147.79,12284253.4,32314.8226,12251938.58,1837790.787,97.37475655,259834.4334,9/4/2021,Entertainment
NVDA,2021,158.7264151,8420711.458,8480000,13460000,238046.3814,59288.5417,6947503.115,8182665.077,9132.001,8173533.076,1226029.961,99.30084267,387226.8278,7/10/2021,Technology
TSLA,2021,173.9568635,44521816.24,44649000,77670000,236422.3412,127183.756,37598977.96,44285393.9,51302.1906,44234091.71,6635113.757,99.71514758,73463.38328,8/24/2021,Automotive Technology
ORCL,2021,83.85792857,29364330.54,30182000,25310000,873554.8481,817669.4563,24203832.94,28490775.7,15678.115,28475097.58,4271264.637,97.29087053,108724.1833,11/19/2021,Technology
ORCL,2021,200.799108,21459155.9,21524000,43220000,859810.4456,64844.1019,17485209.6,20599345.45,28510.6292,20570834.82,3085625.224,99.69873582,152498.5644,1/29/2021,Technology
ORCL,2021,120.0924795,22442372.5,22924000,27530000,665673.0662,481627.4985,18506008.44,21776699.44,4924.7978,21771774.64,3265766.196,97.89902505,143179.1616,10/25/2021,Technology
ORCL,2021,187.5323575,41490320.91,42494000,79690000,58864.2951,1003679.09,35140589.3,41431456.62,89586.8452,41341869.77,6201280.466,97.63806869,77194.00621,5/20/2021,Technology
NVDA,2021,122.823287,28610086.2,29115000,35760000,561650.076,504913.7962,23835976.5,28048436.13,6110.831,28042325.3,4206348.795,98.26579496,112712.3476,11/19/2021,Technology
TSLA,2021,88.53257131,18857814.42,18897000,16730000,442282.8645,39185.5815,15634696.21,18415531.55,21771.307,18393760.25,2759064.037,99.79263597,173712.3247,8/1/2021,Automotive Technology
META,2021,61.08168042,39407806.85,40585000,24790000,541201.3857,1177193.148,32990747.25,38866605.47,53961.648,38812643.82,5821896.573,97.09943785,80829.69077,4/10/2021,Communication Service
BABA,2021,147.7742394,29426624.92,29518000,43620000,1335707.764,91375.084,23826910.57,28090917.15,59257.6551,28031659.5,4204748.925,99.69044283,111172.156,1/18/2021,Consumer Discretionary
ORCL,2021,56.14649814,23898805.33,23973000,13460000,458279.9222,74194.6667,19905509.51,23440525.41,22278.9277,23418246.48,3512736.973,99.69050738,136909.615,2/23/2021,Technology
GOOG,2021,135.7728289,23571382.29,24158000,32800000,986482.4044,586617.7104,19160647.15,22584899.89,42962.0612,22541937.82,3381290.674,97.57174555,135860.4065,12/14/2021,Technology
MSFT,2021,187.9868185,32984349.7,33380000,62750000,816933.4808,395650.3007,27276208.97,32167416.22,77758.6074,32089657.61,4813448.642,98.81470851,98298.18754,3/10/2021,Technology
NFLX,2021,214.3466002,15081011.87,15251000,32690000,185360.1446,169988.1318,12656613.11,14895651.72,5518.6488,14890133.07,2233519.961,98.88539681,215264.9925,2/23/2021,Entertainment
ORCL,2021,226.5053461,49373453.04,49756000,112700000,683068.1182,382546.9568,41359109.91,48690384.93,32608.5568,48657776.37,7298666.455,99.23115412,65912.77233,8/30/2021,Technology
MSFT,2021,85.06107109,31815875.69,31930000,27160000,1098893.729,114124.3142,26068289.52,30716981.96,48406.0511,30668575.91,4600286.386,99.64257966,102766.6301,9/6/2021,Technology
TSLA,2021,191.4227905,46661573.16,47941000,91770000,1215182.228,1279426.84,38627055.5,45446390.93,2796.225,45443594.71,6816539.206,97.33124707,68411.95219,7/23/2021,Automotive Technology
NVDA,2021,75.60819678,58984814.4,59438000,44940000,551181.2472,453185.6013,49560998.27,58433633.15,126576.3636,58307056.79,8746058.518,99.23754904,55159.79172,6/1/2021,Technology
GOOG,2021,234.4193919,16507880.87,16543000,38780000,753709.7219,35119.1288,13366017.59,15754171.15,29444.5786,15724726.57,2358708.986,99.78771004,198445.0946,8/6/2021,Technology
AMZN,2021,192.519118,48987491.69,49299000,94910000,1472104.422,311508.307,40331802.49,47515387.27,66207.8659,47449179.4,7117376.911,99.36812449,66524.70841,5/10/2021,Consumer Discretionary
MSFT,2021,227.8453982,18303191.74,18732000,42680000,151545.0314,428808.2556,15404277.98,18151646.71,28966.7408,18122679.97,2718401.996,97.71082503,175243.3429,1/2/2021,Technology
NFLX,2021,130.7088081,31679075.2,32209000,42100000,1277867.746,529924.7979,25798247.65,30401207.46,50327.8688,30350879.59,4552631.938,98.35473067,101875.5814,2/8/2021,Entertainment
META,2021,206.4220183,7676881.538,7848000,16200000,368854.4778,171118.462,6206078.941,7308027.06,6757.7178,7301269.342,1095190.401,97.81959146,418418.2849,4/19/2021,Communication Service
AAPL,2021,83.1732001,30891155.68,31224000,25970000,188963.4011,332844.316,26043939.69,30702192.28,62263.2406,30639929.04,4595989.356,98.93401129,105092.5282,5/24/2021,Technology
NFLX,2021,219.2766898,39877408.4,40287000,88340000,13623.7362,409591.5984,33843342.87,39863784.67,48087.1756,39815697.49,5972354.624,98.98331571,81428.32179,5/13/2021,Entertainment
META,2021,87.85150718,39226023.47,39544000,34740000,382674.5844,317976.531,32937249.11,38843348.88,93644.0523,38749704.83,5812455.725,99.19589184,82960.17348,3/2/2021,Communication Service
GOOG,2021,197.3913981,46289164.24,46385000,91560000,1028235.306,95835.7612,38396498.39,45260928.93,88577.8855,45172351.05,6775852.657,99.79339062,70710.20804,5/23/2021,Technology
MSFT,2021,71.07201107,19873855.96,20233000,14380000,815002.1193,359144.037,16156015.57,19058853.84,51776.7084,19007077.14,2851061.57,98.22495904,162235.368,7/3/2021,Technology
TSLA,2021,177.3808101,33300762.08,33476000,59380000,1248922.921,175237.9198,27231699.27,32051839.16,14545.9008,32037293.26,4805593.989,99.47652671,98016.00848,7/12/2021,Automotive Technology
TSLA,2021,65.09040334,7147203.418,7190000,4680000,239417.0352,42796.5823,5859370.235,6907786.383,14409.636,6893376.747,1034006.512,99.40477632,456719.4019,6/18/2021,Automotive Technology
BABA,2021,127.4863037,19955457.21,20261000,25830000,761350.3518,305542.7937,16276793.76,19194106.85,44937.7218,19149169.13,2872375.37,98.49196588,162011.0261,5/18/2021,Consumer Discretionary
BABA,2021,88.84223463,57270028.6,58587000,52050000,851616.8997,1316971.396,47888804.43,56418411.7,78641.7886,56339769.92,8450965.487,97.75210986,55962.46266,6/5/2021,Consumer Discretionary
AAPL,2021,136.6746123,31743758.31,32303000,44150000,1357305.544,559241.6889,25823279.7,30386452.77,6123.7131,30380329.05,4557049.358,98.26876238,101578.8379,2/25/2021,Technology
GOOG,2021,50.65255886,44800649.54,45743000,23170000,1632132.923,942350.4579,36629695.3,43168516.62,74757.4413,43093759.18,6464063.877,97.93990237,71704.02466,4/19/2021,Technology
AAPL,2021,141.0545889,7330355.648,7529000,10620000,124511.5735,198644.3518,6119808.891,7205844.075,6068.9092,7199775.166,1079966.275,97.36161042,436150.6973,6/12/2021,Technology
MSFT,2021,264.364749,55273670.09,56214000,148610000,624541.681,940329.9118,46389914.6,54649128.41,72758.2859,54576370.12,8186455.518,98.32723181,58329.06571,4/4/2021,Technology
TSLA,2021,197.9289553,29784137.67,30516000,60400000,1301261.384,731862.327,24205157,28482876.29,6220.989,28476655.3,4271498.295,97.60170951,107533.0941,11/12/2021,Automotive Technology
NVDA,2021,186.6401678,44864377.38,45285000,84520000,1722297.582,420622.6154,36666188.77,43142079.8,5387.133,43136692.67,6470503.901,99.07116569,72430.23076,7/18/2021,Technology
AMZN,2021,152.4948608,5208856.537,5351000,8160000,49499.9249,142143.4626,4373735.512,5159356.613,13785.4225,5145571.19,771835.6785,97.34360937,613716.3895,10/17/2021,Consumer Discretionary
MSFT,2021,262.7126699,20941843.9,21042000,55280000,913637.9403,100156.1021,17002779.83,20028205.96,24935.5738,20003270.38,3000490.558,99.52401814,155994.0738,4/9/2021,Technology
GOOG,2021,242.511613,12177259.19,12486000,30280000,303575.51,308740.8142,10082218.06,11873683.68,12250.6659,11861433.01,1779214.952,97.52730407,262957.144,8/19/2021,Technology
GOOG,2021,162.4271575,10731700.27,10811000,17560000,241488.6616,79299.7331,8915246.867,10490211.61,1685.88,10488525.73,1573278.859,99.26649031,303713.847,4/14/2021,Technology
BABA,2021,75.51420176,10032934.3,10210000,7710000,225318.7786,177065.7021,8318043.771,9807615.519,21681.6711,9785933.848,1467890.077,98.26576198,321597.5024,5/2/2021,Consumer Discretionary
AMZN,2021,150.1541171,15842322.06,15897000,23870000,430281.817,54677.9411,13079540.79,15412040.24,24345.1945,15387695.05,2308154.257,99.65604868,206513.2918,10/6/2021,Consumer Discretionary
GOOG,2021,160.8616871,53253326.13,54637000,87890000,889920.2232,1383673.871,44464449.29,52363405.91,52289.0898,52311116.82,7846667.522,97.46751492,60015.51696,5/1/2021,Technology
AMZN,2021,161.498708,19898739.9,20124000,32500000,85746.8506,225260.0966,16813624.76,19812993.05,32258.0418,19780735.01,2967110.252,98.88063955,163114.6442,7/11/2021,Consumer Discretionary
AMZN,2021,250.5353859,38686876.5,39691000,99440000,1847845.353,1004123.503,31292341.87,36839031.14,24511.3025,36814519.84,5522177.976,97.47014814,82652.55096,4/23/2021,Consumer Discretionary
ORCL,2021,252.722323,6425043.92,6612000,16710000,60046.7933,186956.0798,5406436.163,6364997.127,4483.9945,6360513.132,954076.9699,97.17247308,496653.1004,8/2/2021,Technology
META,2021,75.03969677,57276789.99,58569000,43950000,2794383.816,1292210.014,46253569.96,54482406.17,66441.5075,54415964.66,8162394.699,97.7936963,55979.69233,7/8/2021,Communication Service
AAPL,2021,295.6659302,36083401.44,36663000,108400000,1824233.039,579598.557,29066192.73,34259168.4,63647.5431,34195520.86,5129328.129,98.41911857,89487.09053,12/11/2021,Technology
MSFT,2021,129.4836202,17857759.49,18010000,23320000,488022.266,152240.5144,14758206.01,17369737.22,7141.9193,17362595.3,2604389.295,99.15468898,182272.6541,7/23/2021,Technology
ORCL,2021,97.05040171,35033183.36,35971000,34910000,508263.9659,937816.6412,29311521.58,34524919.39,40776.3519,34484143.04,5172621.456,97.39285357,91210.54183,9/17/2021,Technology
AAPL,2021,54.97361581,37028087.7,38091000,20940000,1686170.76,1062912.299,30039616.37,35341916.94,1191.7984,35340725.14,5301108.771,97.20954478,86128.5448,7/28/2021,Technology
META,2021,190.500057,43474197.33,43895000,83620000,1986880.118,420802.6686,35255154.73,41487317.21,10664.5903,41476652.62,6221497.893,99.04134259,74727.00763,5/5/2021,Communication Service
MSFT,2021,287.2066717,44505664.61,45086000,129490000,591137.7949,580335.3909,37235607.58,43914526.81,107929.6669,43806597.15,6570989.572,98.71282573,72750.36375,1/2/2021,Technology
ORCL,2021,76.03095991,39664271.32,40181000,30550000,1854731.774,516728.679,32084559.59,37809539.55,62998.8502,37746540.7,5661981.105,98.71399746,81643.39862,8/28/2021,Technology
NVDA,2021,69.44085466,22787275.28,23214000,16120000,998641.3156,426724.7206,18517101.23,21788633.96,3808.9872,21784824.98,3267723.747,98.16177858,141389.2522,12/27/2021,Technology
ORCL,2021,68.4067116,13909314.4,13946000,9540000,555963.4341,36685.6016,11342632.27,13353350.96,9077.7023,13344273.26,2001640.989,99.73694535,235417.8187,6/27/2021,Technology
AMZN,2021,188.5132679,26798467.9,27510000,51860000,1220608.425,711532.0963,21725843.81,25577859.48,18043.2369,25559816.24,3833972.436,97.41355109,119294.0931,3/20/2021,Consumer Discretionary
NVDA,2021,51.01275319,7944488.4,7998000,4080000,67702.4448,53511.5998,6686929.23,7876785.955,9810.3912,7866975.564,1180046.335,99.33093774,410569.1048,1/9/2021,Technology
NVDA,2021,101.7031159,10258945.08,10334000,10510000,76125.8444,75054.9231,8647969.411,10182819.23,8737.5726,10174081.66,1526112.249,99.27370889,317737.3815,6/23/2021,Technology
META,2021,115.8276306,28894235.68,29518000,34190000,265073.9866,623764.316,24334508.9,28629161.7,327.6978,28628834,4294325.1,97.88683408,111172.156,7/31/2021,Communication Service
AAPL,2021,216.8718867,45391979.94,46373000,100570000,2168804.917,981020.064,36705589.85,43223175.02,40128.1348,43183046.88,6477457.033,97.88450162,70728.53169,10/11/2021,Technology
ORCL,2021,260.2121417,34960177.52,35448000,92240000,1584758.779,487822.4809,28346738.36,33375418.74,26314.7896,33349103.95,5002365.593,98.62383638,92557.7381,12/8/2021,Technology
NVDA,2021,69.72494711,30270764.24,31194000,21750000,186774.0341,923235.7596,25550262.2,30083990.21,24858.2036,30059132,4508869.8,97.04034186,105193.6943,9/30/2021,Technology
AAPL,2021,239.3250689,11444975.77,11616000,27800000,338834.0719,171024.2276,9436634.754,11106141.7,4218.4601,11101923.24,1665288.486,98.52768399,282659.2545,1/23/2021,Technology
MSFT,2021,252.1165062,57181061.28,58469000,147410000,432923.4876,1287938.723,48186850.94,56748137.79,57724.9241,56690412.87,8503561.93,97.79722806,56075.60588,12/14/2021,Technology
NFLX,2021,206.8003342,59123112.95,59850000,123770000,2134029.304,726887.0537,48353459.98,56989083.64,102660.1398,56886423.5,8532963.526,98.78548529,54779.39014,11/10/2021,Entertainment
META,2021,168.8496952,7518888.067,7711000,13020000,334729.2796,192111.9331,6095177.074,7184158.787,13362.2297,7170796.558,1075619.484,97.50859897,425854.0267,8/4/2021,Communication Service
GOOG,2021,293.51949,12231282.33,12391000,36370000,420697.1284,159717.6732,10034748.43,11810585.2,4998.8083,11805586.39,1770837.959,98.7110187,264973.965,1/18/2021,Technology
GOOG,2021,278.3505155,28694945.25,29294000,81540000,1276496.686,599054.7548,23259730.98,27418448.56,54059.1666,27364389.39,4104658.409,97.95502576,112023.0115,3/25/2021,Technology
AAPL,2021,227.4364038,8384539.469,8609000,19580000,185747.35,224460.531,6967341.052,8198792.119,1920.2933,8196871.826,1229530.774,97.39272237,381422.9992,12/29/2021,Technology
